,ISO_country,country_name,Year,WB_income_region,sample_size,severe_wasting,wasting,overweight,stunting,underweight,notes,author,source,under_5_pop
88,BRN,BRUNEI DARUSSALAM,2009,High income: nonOECD,1126.0,0.4,2.9,8.3,19.7,9.6,,"Ministry of Health, Brunei Darussalam.","2nd National health and nutritional status survey (NHANSS). Phase 1: 0-5 years old. Brunei Darussalam, January 2013.",30.353
89,BGR,BULGARIA,2004,Upper middle income,315.0,1.3,3.2,13.6,8.8,1.6,Age interval 1-5; unadjusted;,"Baykova D, Duleva V,  Petrova S, Angelova K, Jordanov B, Vatralova K, Ovcharova D.","National monitoring of dietary intake and nutritional status of Bulgarian population, 2004. Department of Nutrition and Public Health, National Center of Public Health Protection, Sofia, Bulgaria (and additional analysis).",314.701
90,BFA,BURKINA FASO,1993,Low income,5094.0,5.9,15.5,2.8,40.7,29.6,,"Konaté DL, Sinaré T, Seroussi M.","Enquête démographique et de santé, Burkina Faso 1993. Demographic and Health Surveys. Ouagadougou, Burkina Faso, 1994 (and additional analysis).",1794.853
91,BFA,BURKINA FASO,1999,Low income,4991.0,5.5,15.7,1.9,45.5,33.7,,"Institut National de la Statistique et de la Démographie, et Macro International Inc.","Enquête démographique et de santé, Burkina Faso 1998-1999. Demographic and Health Surveys. Calverton, Maryland (USA): Macro International Inc., 2000 (and additional analysis).",2113.784
92,BFA,BURKINA FASO,2003,Low income,9381.0,9.7,21.2,5.4,43.1,35.2,,Institut National de la Statistique et de le Démographie (INSD) et ORC Macro.,"Enquête démographique et de santé du Burkina Faso 2003. Demographic and Health Surveys. Calverton, Maryland, USA: INSD et ORC Macro, 2004 (and additional analysis).",2359.313
93,BFA,BURKINA FASO,2006,Low income,5077.0,12.1,24.4,6.9,42.4,37.6,,Institut National de la Statistique et de la Démographie et UNICEF.,"Burkina Faso, suivi de la situation des enfants et des femmes. Enquête par grappes à indicateurs multiples 2006.  Burkina Faso, 2008 (accessed 29 June 2009 at http://www.childinfo.org/mics3_surveys.html and additional analysis).",2567.785
94,BFA,BURKINA FASO,2009,Low income,15318.0,2.7,11.3,,35.1,26.0,,Ministry of Health.,"Enquête nutritionnelle nationale 2009. Ouagadougou, Burkina Faso: Direction de la Nutrition, 2009 (and additional analysis).",2788.158
95,BFA,BURKINA FASO,2010,Low income,7216.0,5.9,15.4,2.8,35.1,26.2,,Institut National de la Statistique et de la Démographie (INSD) et ICF International.,"Enquête démographique et de santé et à indicateurs multiples du Burkina Faso 2010. Demographic and Health Surveys and MICS. Calverton, Maryland, USA: INSD, 2012 (and additional analysis).",2856.99
96,BFA,BURKINA FASO,2011,Low income,20517.0,2.4,10.2,,34.1,24.4,(pending reanalysis),"Direction de la Nutrition, Ministère de la Santé.","Rapport enquête nutritionnelle nationale 2011. Ouagadougou, Burkona Faso, 2012.",2930.022
97,BFA,BURKINA FASO,2012,Low income,19063.0,1.8,10.9,,32.9,24.4,(pending reanalysis),"Direction de la Nutrition, Ministère de la Santé.","Enquête nutritionnelle nationale 2012. Rapport final. Ouagadougou, Burkina Faso, 2012.",2988.949
98,BDI,BURUNDI,1987,Low income,1956.0,1.3,6.7,1.3,56.2,33.6,Age-adjusted;,"Segamba L, Ndikumasabo V, Makinson C, Ayad M.","Enquête démographique et de la santé au Burundi, 1987. Demographic and Health Surveys. Gsitega, Burundi, 1988 (and additional analysis).",1041.109
99,BDI,BURUNDI,2000,Low income,2653.0,1.6,8.2,1.4,63.1,38.9,,Institut de Statistique et d'Etudes Economiques du Burundi.,"Enquête nationale d'evaluation des conditions de vie de l'enfant et de la femme au Burundi (ENECEF-BURUNDI 2000): Rapport final (MICS). Bujumbura: République du Burundi and UNICEF, 2001 (and additional analysis).",1219.127
100,BDI,BURUNDI,2005,Low income,7065.0,,9.0,,57.7,35.2,Converted estimates,"Ministère de la Santé Publique, Programme de lutte contre les maladies transmissibles et carentielles, World Food Programme, UNICEF.","Rapport de l'enquête nationale de nutrition de la population, 2005. Bujumbura, Burundi, October 2006 (and additional analysis).",1380.435
101,BDI,BURUNDI,2010,Low income,3644.0,1.4,6.1,2.9,57.5,29.1,,"Institut de Statistiques et d'Études Économiques du Burundi (ISTEEBU), Ministère de la Santé Publique et de la Lutte contre le Sida [Burundi] (MSPLS),","et ICF International. Enquête démographique et de santé Burundi 2010. Demographic and Health Surveys. Bujumbura, Burundi : ISTEEBU, MSPLS, et ICF International, 2012 (and additional analysis).",1722.486
102,CPV,CABO VERDE,1985,Lower middle income,9450.0,,4.2,,26.8,13.7,Age-adjusted; converted estimates,"Reitmaier P, Dupret A, Cutting WAM.",Better health data with a portable microcomputer at the periphery: an anthropometric survey in Cape Verde. Bulletin of the World Health Organization 1987;65:651-657 (and additional analysis).,56.932
103,CPV,CABO VERDE,1994,Lower middle income,1610.0,,6.9,,21.4,11.8,Converted estimates,"Ferreira Medina JB, Skard T, Sobhy S, America Ungaretti M.","A saude das crianças menores de cinco anos em Cabo Verde. Ministério de Saude e Promoçao Social e UNICEF. Cabo Verde, 1996 (and additional analysis).",63.724
104,KHM,CAMBODIA,1996,Low income,5773.0,4.5,13.4,6.5,58.6,42.6,,Ministry of Planning.,"Socio economic survey of Cambodia 1996: Volume 1, summary results. National Institute of Statistics. Phnom Penh, Cambodia, 1997 (and additional analysis).",1757.176
105,KHM,CAMBODIA,2000,Low income,3591.0,7.5,16.9,4.0,49.2,39.5,,"National Institute of Statistics, Directorate General for Health [Cambodia], and ORC Macro.","Cambodia demographic and health survey 2000. Demographic and Health Surveys. Phnom Penh, Cambodia, and Calverton, Maryland, USA: National Institute of Statistics, Directorate General for Health, and ORC Macro, 2001 (and additional analysis).",1580.945
106,KHM,CAMBODIA,2005,Low income,3684.0,1.8,8.3,1.7,43.7,28.4,,"National Institute of Public Health, National Institute of Statistics [Cambodia] and ORC Macro.","Cambodia demographic and health survey 2005. Demographic and Health Surveys. Phnom Penh, Cambodia and Calverton, Maryland, USA: National Institute of Public Health, National Institute of Statistics and ORC Macro, 2006 (and additional analysis).",1537.228
107,KHM,CAMBODIA,2008,Low income,7019.0,1.8,8.9,2.0,39.5,28.8,,"National Institute of Statistics, Ministry of Planning and UNICEF Cambodia.","Cambodia anthropometrics survey 2008. Phnom Penh, Cambodia: National Institute of Statistics, Ministry of Planning and UNICEF Cambodia, 2009 (and additional analysis).",1627.357
108,KHM,CAMBODIA,2010,Low income,4077.0,2.8,10.8,1.9,40.9,29.0,,"National Institute of Statistics, Directorate General for Health, and ICF Macro.","Cambodia demographic and health survey 2010. Demographic and Health Surveys. Phnom Penh, Cambodia and Calverton, Maryland, USA: National Institute of Statistics, Directorate General for Health, and ICF Macro, 2011 (and additional analysis).",1678.126
109,KHM,CAMBODIA,2014,Low income,4893.0,2.3,9.6,2.0,32.4,23.9,(pending reanalysis),"National Institute of Statistics, Ministry of Health, ICF International.","Cambodia demographic and health survey (2014 CDHS): Key indicators. Demographic and Health Surveys. Phnom Penh, Cambodia: National Institute of Statistics, 2015 (pending reanalysis).",1763.686
110,CMR,CAMEROON,1991,Lower middle income,2826.0,1.1,4.5,4.7,36.3,18.0,,"Balépa M, Fotso M, Barrère B.","Enquête démographique et de santé Cameroun, 1991. Demographic and Health Surveys. Yaoundé, République du Cameroun, 1992 (and additional analysis).",2314.454
111,CMR,CAMEROON,1998,Lower middle income,2070.0,1.8,6.2,8.2,38.2,17.3,Age-adjusted;,"Fotso M, Ndonou R, Libité PR, Tsafack M, Wakou R, Ghapoutsa A, et al.","Enquete démographique et de santé, Cameroun 1998. Demographic and Health Surveys. Calverton, Maryland, U.S.A. : Bureau Central des Recensements et des Études de Population et Macro International Inc., 1999 (and additional analysis).",2653.265
112,CMR,CAMEROON,2004,Lower middle income,3958.0,2.3,6.2,8.7,35.4,15.1,,Institut National de la Statistique (INS) et ORC Macro.,"Enquête démographique et de santé du Cameroun 2004. Demographic and Health Surveys. Calverton, Maryland, USA: INS et ORC Macro, 2004 (and additional analysis).",3030.584
113,CMR,CAMEROON,2006,Lower middle income,6117.0,2.5,7.3,9.6,36.4,16.6,,Institut National de la Statistique et UNICEF.,"Cameroun: Suivi de la situation des enfants et des femmes. Enquête par grappee à indicateurs multiples 2006. Rapport principal. Yaoundé, Cameroun: Institut National de la Statistique et UNICEF, 2008 (and additional analysis).",3186.535
114,CMR,CAMEROON,2011,Lower middle income,6106.0,1.9,5.8,6.5,32.6,15.1,,Institut National de la Statistique (INS) et ICF International.,"Enquête démographique et de santé et à indicateurs multiples du Cameroun 2011. Demographic and Health Surveys and MICS. Calverton, Maryland, USA : INS et ICF International, 2012 (and additional analysis)",3503.784
115,CAN,CANADA,2004,High income: OECD,,,,10.4,,,Age-adjusted; overweight using BMI-for-age z-scores,"Shields M, Tremblay MS.","Canadian childhood obesity estimates based on WHO, IOTF and CDC cut-points. International Journal of Pediatric Obesity 2010;5:265-73.",1703.328
116,CAF,CENTRAL AFRICAN REPUBLIC (THE),1994,Low income,2448.0,2.6,8.7,3.7,41.5,24.0,Age-adjusted;,"Ndamobissi R, Mboup G, Nguélébé EO.","Enquête demographique et de santé République Centrafricaine 1994-95. Demographic and Health Surveys. Calverton, Maryland, USA: Direction des Statistiques Démographiques et Sociales et Macro Inc., 1995 (and additional analysis).",534.254
117,CAF,CENTRAL AFRICAN REPUBLIC (THE),2000,Low income,13431.0,4.7,10.5,10.8,44.6,21.8,,"Ministère de Plan et de la Cooperation Internationale, Division des Statistiques et des Etudes Economiques, Bureau Central du Recensement and UNICEF.","Enquête à indicateurs mutliples - MICS 2000. Rapport Final. Bangui, République Centrafricaine: BBA editions, 2001 (and additional analysis).",604.747
118,CAF,CENTRAL AFRICAN REPUBLIC (THE),2006,Low income,8587.0,5.1,12.2,8.5,45.1,28.0,,"Ministère du Plan, de l'Economie et de la Coopération International, Institut Centrafricain des Statistiques et des Etudes Economiques et Sociales.","Suivi de la situation des enfants et des femmes. MICS-3 Résultats de l'enquête nationale à indicateurs multiples couplée avec la sérologie VIH et enémie en RCA 2006. Bangui, Republique Centrafricaine: ICASEES, 2009 (and additional analysis).",643.683
119,CAF,CENTRAL AFRICAN REPUBLIC (THE),2010,Low income,10232.0,1.9,7.4,1.8,40.7,23.5,(pending reanalysis),"Institut Centrafricain des Statistiques, et des Etudes Economiques et Sociales (ICASEES).","Suivi de la situation des enfants, des femmes et des hommes. Enquête par grappes à indicateurs multiples - MICS couplée avec la sérologie VIH, RCA, 2010: Rapport final. Bangui, RCA: ICASEES, 2012.",656.253
120,TCD,CHAD,1997,Low income,6048.0,6.1,16.4,2.7,45.0,34.3,,"Ougadjio, Bandoumal, Nodjimadji K, Ngonirir JN, Ngakoutou N, Ignégongba K et al.","Enquête démographique et de santé, Tschad 1996-97. Demographic and Health Surveys. Calverton, Maryland, USA: Bureau Central du Recensement et Macro International Inc., 1998 (and additional analysis).",1519.507
121,TCD,CHAD,2000,Low income,5130.0,4.2,13.9,2.7,39.3,29.4,,"Republique de Tchad, Ministère de la Promotion Economique et du Developpement et UNICEF (Tchad).","Enquête par grappes à indicateurs multiples: Rapport complet (MICS). N'Djamena: Direction Generale, Direction de la Statistique, des Etudes Economiques et Demographiques, Bureau Central de Recensement et UNICEF, 2001 (and additional analysis).",1687.659
122,TCD,CHAD,2004,Low income,4888.0,6.6,16.1,4.4,44.8,33.9,,"Ouagadjio, Bandoumal,  Nodjimadji K, Bagamla T, Madnodji R, Sibaye J, et al.","Enquête démographique et de santé Tchad 2004. Demographic and Health Surveys. Calverton, Maryland, U.S.A. : INSEED et ORC Macro, 2005 (and additional analysis).",1950.23
123,TCD,CHAD,2010,Low income,12687.0,5.9,15.7,2.8,38.7,30.3,(pending reanalysis),"Ministère du Plan, de l'Economie et de la Coopération Internationale, Institut National de la Statistique, des Études Économiques et Démographiques.","Enquête par grappes à indicateurs multiples (MICS), Tchad 2010: Rapport final. N'Djamena, République du Tchad, 2011 (http://www.childinfo.org/files/MICS4_Chad_2010_FinalReport_Fr.pdf).",2313.952
124,CHL,CHILE,1986,High income: OECD,196467.0,,0.7,15.4,13.5,2.2,Converted estimates,"Ministerio de Salud, SISVAN.","Estado nutricional de la poblacion infantil, 1986. Santiago, Republica de Chile, 1987 (and additional analysis).",1295.142
125,CHL,CHILE,1994,High income: OECD,1181816.0,,0.5,10.1,4.2,0.8,Converted estimates,Ministerio de Salud.,"National health service system. Santiago: Nutrition Unit, 1994 (and additional analysis).",1376.262
126,CHL,CHILE,1995,High income: OECD,,,0.5,10.9,3.9,0.8,Converted estimates,Ministerio de Salud.,"National health service system. Santiago, Chile, December 1995 (and additional analysis).",1361.184
127,CHL,CHILE,1996,High income: OECD,1148353.0,,0.5,10.7,3.7,0.7,Converted estimates,Ministerio de Salud.,"National health service system. Santiago, Chile, 1997 (and additional analysis).",1334.075
128,CHL,CHILE,1998,High income: OECD,1063064.0,,0.6,11.2,3.3,0.7,Converted estimates,Ministerio de Salud.,"Boletin anual de vigilancia nutricional, año 1998. Departamento Coordinacion e Informatica. Santiago, Republica de Chile, 1999 (and additional analysis).",1307.211
129,CHL,CHILE,1999,High income: OECD,1031657.0,,0.5,11.9,3.1,0.7,Converted estimates,Ministerio de Salud.,"Boletin anual de vigilancia nutricional, año 1999. Departamento Coordinacion e Informatica. Santiago, Republica de Chile, 2000 (and additional analysis).",1298.484
130,CHL,CHILE,2001,High income: OECD,1002454.0,,0.5,12.9,2.8,0.7,Converted estimates,"Ministerio de Salud, Departamento de Estadisticas e Informacion.","National health service system. Santiago, Chile, 2002 (and additional analysis).",1275.047
131,CHL,CHILE,2002,High income: OECD,1022552.0,,0.5,12.0,2.5,0.7,Converted estimates,"Ministerio de Salud, Departamento de Estadisticas e Informacion.","National health service system. Santiago, Chile, 2003 (and additional analysis).",1262.975
132,CHL,CHILE,2003,High income: OECD,1022896.0,,0.5,12.1,2.5,0.6,Converted estimates,"Ministerio de Salud, Departamento de Estadísticas e Información de Salud.","National health service system. Santiago, Chile, 2005. http://deis.minsal.cl/ev/en/ capturado el 9 de junio 2005 (and additional analysis).",1250.183
133,CHL,CHILE,2004,High income: OECD,1008335.0,,0.5,12.1,2.4,0.6,Converted estimates,"Ministerio de Salud, Departamento de Estadísticas e Información de Salud.","National health service system. Santiago, Chile, 2005. http://deis.minsal.cl/ev/en/ capturado el 9 de junio 2005 (and additional analysis).",1238.14
134,CHL,CHILE,2006,High income: OECD,973578.0,,0.5,11.7,2.2,0.6,Converted estimates,"Ministerio de Salud, Departamento de Estadísticas e Información de Salud.","National health service system. Santiago, Chile, 2006. http://deis.minsal.cl/ev/en/ (and additional analysis).",1221.73
135,CHL,CHILE,2007,High income: OECD,946528.0,,0.3,9.8,2.1,0.6,,Atalah E.,"Ministerio de Salud. National Health Service System. Santiago, Chile, December 2007 (www.minsal.cl).",1214.301
136,CHL,CHILE,2008,High income: OECD,964033.0,,0.3,9.5,2.0,0.5,,Atalah E.,"Ministerio de Salud. National Health Service System. Santiago, Chile, December 2008 (www.minsal.cl).",1206.538
137,CHL,CHILE,2013,High income: OECD,988663.0,,0.3,10.1,1.8,0.5,,"Ministerio de Salud, Departamento de Alimentos y Nutricion, Departamento de Estadistica e Informacion (DEIS/Minsal).","National health service system: 2013. Santiago, Chile, 2014 (and additional analysis).",1178.966
138,CHL,CHILE,2014,High income: OECD,839435.0,,0.3,9.3,1.8,0.5,,"Ministerio de Salud, Departamento de Alimentos y Nutricion, Departamento de Estadistica e Informacion (DEIS/Minsal).","National health service system: 2014. Santiago, Chile, 2015 (and additional analysis).",1174.201
139,CHN,CHINA,1987,Upper middle income,76130.0,,4.8,,38.3,18.7,Converted estimates-9 province,Institute of Nutrition and Food Hygiene.,"The third national growth and development survey of children in China, 1987 (and additional analysis).",117859.847
140,CHN,CHINA,1990,Upper middle income,4332.0,1.4,4.2,5.3,32.3,12.6,NSS: 7 provinces,"Chen Chunming, He Wu, Wang Yuying.","Nutritional status of children aged 0-5 years old in China (1990) - National surveillance system in 7 provinces. Beijing, China: Chinese Center for Disease Control and Prevention, 2010.",132564.419
